movieId,genreId
5223,5
5223,8
5224,7
5225,8
5225,14
5226,8
5226,14
5227,2
5227,8
5228,5
5228,11
5229,5
5230,5
5230,18
5231,5
5232,5
5232,12
5233,5
5234,5
5235,1
5235,15
5235,16
5236,8
5236,14
5237,8
5238,8
5239,7
5239,8
5240,1
5240,8
5241,5
5241,14
5242,5
5243,1
5243,5
5244,1
5244,2
5245,5
5245,15
5246,1
5246,5
5247,1
5247,5
5248,1
5248,5
5249,5
5249,8
5250,5
5251,5
5252,1
5252,6
5252,8
5252,16
5253,8
5253,14
5254,1
5254,11
5254,16
5255,5
5256,8
5257,8
5258,8
5259,11
5259,13
5259,16
5260,8
5261,2
5262,11
5263,11
5263,16
5264,1
5264,2
5264,15
5264,16
5265,5
5265,6
5265,8
5266,16
5267,8
5268,8
5268,9
5268,14
5269,8
5270,5
5271,5
5271,8
5271,14
5272,8
5273,5
5273,12
5274,5
5274,14
5275,8
5276,8
5276,14
5276,16
5277,1
5277,16
5278,5
5278,14
5279,5
5279,14
5280,8
5281,5
5282,16
5283,5
5284,5
5284,14
5285,5
5285,6
5286,8
5286,14
5287,6
5287,8
5287,13
5288,7
5288,17
5289,8
5289,10
5290,2
5290,15
5291,6
5291,8
5291,13
5292,5
5293,8
5293,16
5294,6
5294,8
5294,16
5295,8
5295,16
5296,5
5296,14
5297,8
5297,16
5298,5
5298,14
5299,5
5299,14
5300,1
5300,2
5300,8
5300,16
5300,18
5301,1
5301,2
5301,18
5302,1
5302,2
5303,5
5303,14
5304,8
5304,17
5305,5
5305,11
5305,15
5306,11
5307,5
5308,5
5309,5
5309,14
5310,5
5310,11
5311,4
5311,11
5311,13
5311,16
5312,6
5312,16
5313,1
5313,2
5313,9
5314,8
5315,8
5316,14
5316,16
5317,8
5318,8
5319,6
5319,16
5320,4
5321,5
5322,8
5323,11
5323,15
5323,16
5324,5
5324,14
5325,7
5326,5
5327,8
5328,8
5328,14
5329,6
5329,8
5329,16
5330,8
5331,8
5332,2
5333,6
5333,8
5334,5
5334,6
5335,5
5335,14
5336,1
5336,2
5336,17
5337,5
5338,8
5339,5
5339,8
5340,8
5341,8
5342,11
5342,13
5342,16
5343,8
5343,16
5344,8
5344,16
5345,8
5346,8
5346,14
5347,8
5348,5
5348,8
5349,1
5349,2
5349,15
5349,16
5350,8
5351,5
5351,8
5352,16
5353,5
5353,8
5354,5
5355,8
5356,11
5356,15
5357,2
5358,2
5359,8
5360,5
5361,2
5362,2
5362,4
5363,5
5364,8
5364,16
5365,8
5365,14
5366,8
5367,8
5367,14
5368,8
5368,14
5368,17
5369,1
5369,5
5370,1
5370,5
5371,11
5372,12
5372,18
5373,8
5373,14
5373,17
5374,11
5375,5
5375,12
5375,18
5376,1
5377,5
5377,8
5377,14
5378,1
5378,2
5378,15
5378,19
5379,8
5380,5
5380,8
5380,14
5381,8
5381,17
5382,5
5383,6
5383,11
5383,13
5384,6
5384,8
5385,7
5386,2
5386,17
5387,8
5387,16
5388,1
5388,6
5388,8
5388,13
5388,16
5389,2
5389,3
5389,4
5389,18
5390,8
5391,8
5392,5
5392,8
5392,14
5393,18
5394,8
5394,16
5395,8
5396,5
5396,12
5396,14
5397,5
5397,15
5398,8
5399,2
5399,18
5400,8
5400,16
5401,5
5402,7
5402,8
5403,8
5404,8
5404,14
5405,18
5406,8
5406,17
5407,5
5407,8
5408,8
5409,1
5410,8
5410,15
5411,12
5411,14
5412,5
5412,18
5413,11
5414,1
5414,5
5414,6
5415,5
5415,8
5416,5
5416,8
5416,16
5417,8
5417,9
5418,1
5418,13
5418,16
5419,2
5419,4
5419,5
5419,9
5419,13
5420,1
5420,8
5420,17
5421,8
5422,5
5423,1
5423,6
5423,16
5424,6
5424,8
5424,14
5424,16
5425,8
5425,17
5426,18
5427,5
5428,5
5429,13
5429,18
5430,14
5431,5
5431,18
5432,1
5432,6
5433,2
5433,8
5433,11
5433,13
5433,16
5434,8
5434,10
5434,16
5435,18
5436,5
5437,5
5437,15
5437,16
5438,1
5438,5
5439,5
5440,18
5441,13
5441,16
5442,1
5442,5
5442,6
5443,5
5444,2
5444,3
5444,4
5444,15
5445,1
5445,6
5445,13
5445,15
5445,16
5446,2
5446,8
5447,8
5448,2
5448,3
5448,4
5448,5
5449,5
5449,14
5450,5
5450,8
5450,14
5451,5
5451,8
5451,14
5452,4
5452,5
5452,14
5453,5
5453,8
5454,5
5454,14
5455,5
5455,8
5456,5
5456,18
5457,8
5458,4
5458,5
5458,9
5459,1
5459,5
5459,15
5460,1
5460,3
5460,4
5460,5
5461,5
5461,8
5462,2
5462,5
5463,1
5463,2
5463,9
5464,6
5464,8
5465,6
5465,8
5465,16
5466,5
5466,8
5466,14
5467,5
5467,14
5468,15
5469,1
5469,5
5470,5
5470,14
5471,8
5471,14
5472,4
5472,8
5472,12
5473,8
5474,8
5474,11
5474,13
5474,16
5475,8
5475,13
5475,16
5476,11
5476,16
5477,8
5477,14
5478,1
5478,5
5478,11
5478,15
5479,1
5479,2
5479,8
5479,16
5480,4
5480,5
5481,5
5482,4
5482,5
5483,7
5484,5
5484,8
5485,5
5485,8
5485,14
5486,5
5487,5
5488,8
5489,11
5490,1
5490,5
5491,8
5491,12
5491,14
5492,2
5493,1
5493,2
5493,5
5494,8
5495,5
5496,8
5497,2
5497,5
5497,15
5498,8
5499,2
5499,8
5499,14
5500,5
5501,5
5501,13
5502,11
5502,15
5502,16
5503,5
5503,8
5503,14
5504,2
5504,4
5505,5
5505,8
5506,6
5506,8
5506,13
5506,16
5507,1
5507,6
5507,16
5508,5
5508,8
5508,12
5509,7
5510,5
5511,8
5511,16
5512,5
5513,5
5513,7
5514,8
5514,14
5515,8
5516,6
5516,8
5516,16
5517,6
5517,16
5518,8
5519,8
5520,6
5520,8
5520,16
5521,1
5521,6
5521,8
5522,1
5522,8
5522,15
5523,1
5523,2
5523,5
5523,15
5524,2
5524,8
5524,14
5525,5
5525,8
5525,14
5526,8
5527,8
5527,14
5528,8
5528,16
5529,5
5529,14
5530,5
5530,8
5530,9
5530,15
5531,8
5532,5
5532,14
5533,8
5534,8
5535,8
5536,7
5537,8
5537,12
5538,3
5538,4
5538,9
5539,3
5539,4
5540,1
5540,2
5540,9
5540,14
5541,1
5541,5
5541,14
5541,17
5542,1
5542,11
5543,1
5543,11
5543,15
5544,15
5544,16
5545,11
5545,15
5546,11
5547,2
5547,8
5547,14
5548,5
5549,18
5550,12
5550,18
5551,11
5552,8
5552,11
5552,15
5553,5
5553,6
5553,14
5553,16
5554,8
5555,11
5556,6
5556,11
5556,16
5557,5
5558,1
5558,6
5559,8
5560,5
5560,12
5561,8
5562,8
5562,16
5563,6
5563,8
5564,16
5565,8
5566,5
5566,16
5567,11
5567,16
5568,5
5569,6
5569,11
5569,16
5570,8
5570,11
5570,16
5571,7
5572,5
5573,5
5573,6
5574,1
5574,6
5575,6
5575,8
5576,8
5576,14
5577,5
5577,8
5579,8
5580,1
5581,5
5582,2
5582,5
5583,6
5583,11
5583,13
5583,15
5584,5
5585,5
5586,8
5587,11
5588,11
5589,5
5589,8
5590,6
5591,4
5591,5
5592,5
5592,11
5593,6
5593,8
5593,16
5595,11
5596,2
5596,5
5596,15
5597,5
5597,15
5598,5
5599,8
5599,14
5600,8
5601,4
5601,8
5602,5
5602,6
5603,5
5603,6
5604,5
5604,15
5605,8
5606,11
5606,13
5607,5
5607,8
5608,8
5608,16
5609,1
5609,16
5610,5
5610,8
5611,2
5611,17
5612,1
5612,16
5613,5
5613,6
5613,12
5613,13
5614,8
5614,14
5615,8
5616,5
5616,9
5616,11
5617,5
5617,8
5617,14
5618,2
5618,3
5618,9
5619,7
5620,5
5620,14
5621,1
5621,5
5622,5
5622,8
5622,14
5623,8
5624,5
5624,14
5625,8
5625,14
5626,7
5627,6
5627,8
5628,1
5628,5
5628,6
5628,8
5628,16
5629,3
5629,4
5629,12
5630,6
5630,13
5630,16
5631,8
5632,8
5633,8
5634,8
5635,8
5636,5
5636,6
5637,8
5638,1
5638,2
5638,9
5638,15
5639,4
5640,11
5640,15
5641,8
5642,8
5643,7
5644,8
5645,8
5646,8
5646,14
5647,5
5648,5
5649,11
5650,5
5651,3
5651,5
5651,17
5652,8
5652,14
5653,18
5654,18
5655,8
5655,16
5656,8
5657,1
5657,5
5658,5
5659,8
5659,11
5660,6
5660,8
5660,16
5661,6
5661,13
5662,5
5662,14
5662,16
5663,11
5664,14
5665,1
5665,5
5665,6
5666,5
5666,8
5666,14
5666,16
5667,8
5667,9
5668,8
5669,7
5670,5
5670,7
5671,2
5671,8
5672,2
5672,3
5672,4
5672,9
5673,5
5673,8
5673,14
5674,8
5674,17
5675,5
5675,14
5676,8
5677,8
5677,16
5678,1
5678,5
5678,6
5678,16
5679,11
5679,13
5679,16
5680,6
5680,8
5681,7
5682,8
5683,4
5683,9
5684,7
5685,5
5685,8
5686,8
5686,9
5686,17
5687,8
5688,8
5689,6
5689,8
5690,3
5690,8
5690,17
5691,1
5691,11
5692,1
5692,16
5693,5
5693,8
5693,14
5694,5
5694,8
5694,12
5695,9
5695,11
5695,13
5696,8
5697,11
5698,8
5699,18
5700,1
5700,2
5700,9
5700,15
5701,5
5702,1
5702,2
5703,5
5704,11
5704,15
5705,9
5705,12
5705,14
5706,1
5706,5
5706,8
5706,14
5707,8
5707,14
5708,5
5708,8
5709,6
5709,16
5710,5
5711,8
5712,13
5712,16
5713,11
5714,5
5715,11
5716,8
5717,11
5718,5
5719,5
5719,13
5720,1
5720,2
5720,5
5721,8
5722,5
5723,5
5723,14
5724,5
5724,11
5724,12
5724,15
5725,8
5725,14
5726,11
5727,11
5728,1
5728,2
5728,6
5728,16
5729,8
5729,14
5730,1
5730,8
5731,11
5732,16
5733,16
5734,7
5734,11
5735,7
5735,11
5736,7
5736,11
5737,7
5737,11
5738,7
5738,11
5739,7
5739,11
5740,7
5740,11
5741,8
5741,14
5742,5
5742,8
5743,1
5743,8
5744,8
5745,5
5745,8
5746,1
5746,11
5746,13
5746,15
5747,8
5747,17
5748,6
5748,8
5749,8
5749,11
5750,5
5751,1
5751,2
5751,8
5752,5
5752,14
5753,5
5754,8
5754,11
5755,11
5755,13
5756,5
5756,15
5757,7
5757,8
5758,1
5758,8
5758,11
5758,15
5759,5
5759,8
5760,8
5760,14
5761,18
5762,8
5763,8
5764,8
5764,11
5764,15
5764,16
5765,3
5765,4
5765,5
5766,11
5767,5
5767,6
5768,5
5768,9
5769,5
5769,14
5770,6
5770,8
5771,8
5771,11
5771,16
5772,8
5773,5
5774,11
5774,15
5775,8
5776,5
5776,8
5777,12
5777,14
5778,11
5778,13
5778,16
5779,11
5779,15
5780,5
5781,5
5782,1
5782,8
5782,16
5783,7
5784,11
5785,1
5785,5
5785,7
5786,1
5786,8
5787,13
5787,16
5788,8
5789,5
5789,17
5790,8
5791,8
5791,14
5792,5
5792,8
5793,8
5793,15
5794,8
5795,10
5796,1
5796,2
5796,5
5797,9
5797,11
5798,5
5799,8
5799,14
5799,17
5800,5
5801,5
5801,17
5802,5
5803,1
5803,2
5803,5
5803,6
5804,4
5804,5
5804,9
5804,14
5805,8
5806,8
5807,5
5807,8
5807,14
5808,16
5809,6
5809,16
5810,8
5811,7
5811,12
5812,8
5812,14
5813,5
5813,14
5814,8
5815,1
5815,6
5815,16
5816,2
5816,9
5817,8
5817,17
5818,8
5818,14
5819,8
5820,7
5820,12
5821,8
5822,1
5822,5
5822,15
5823,8
5824,1
5824,8
5824,16
5825,8
5825,14
5825,17
5826,14
5826,18
5827,6
5827,8
5828,8
5828,16
5829,5
5829,8
5829,14
5830,2
5830,15
5831,1
5831,6
5831,16
5832,8
5833,1
5833,11
5834,8
5835,8
5835,17
5836,5
5836,14
5837,5
5837,11
5838,8
5839,2
5839,8
5840,5
5840,8
5841,2
5841,14
5842,5
5842,8
5842,14
5843,1
5843,8
5844,11
5845,2
5846,8
5847,8
5848,8
5849,5
5850,16
5851,8
5852,5
5852,11
5853,11
5853,15
5853,16
5854,6
5854,8
5854,14
5855,5
5855,12
5855,15
5856,5
5856,8
5856,14
5857,5
5858,5
5859,8
5859,16
5859,17
5860,13
5860,16
5861,8
5862,5
5862,11
5863,5
5864,2
5865,8
5865,16
5866,5
5867,6
5867,8
5867,16
5868,7
5868,8
5868,12
5869,6
5869,8
5870,16
5871,5
5871,8
5872,1
5872,2
5872,16
5873,8
5874,5
5875,8
5876,8
5876,16
5876,17
5877,8
5877,14
5878,8
5878,14
5879,3
5879,5
5879,12
5880,1
5880,2
5880,6
5880,16
5881,8
5881,14
5881,15
5882,2
5882,3
5882,4
5882,15
5882,19
5883,11
5883,16
5884,5
5884,11
5885,5
5885,8
5886,8
5886,14
5887,5
5888,6
5888,8
5889,8
5889,14
5890,5
5890,8
5891,11
5891,16
5892,1
5892,2
5892,4
5893,6
5893,8
5893,16
5894,6
5894,8
5894,16
5895,9
5895,11
5895,15
5896,5
5897,15
5898,1
5898,2
5898,9
5899,1
5899,8
5899,17
5900,5
5900,6
5901,6
5901,8
5902,5
5902,8
5902,14
5903,1
5903,15
5903,16
5904,8
5905,8
5905,14
5906,8
5907,8
5908,8
5909,5
5909,8
5909,11
5910,8
5910,17
5911,7
5912,5
5912,6
5913,5
5913,6
5914,7
5915,1
5915,8
5915,17
5916,8
5917,8
5917,12
5918,11
5919,15
5920,2
5920,5
5921,17
5922,1
5923,5
5923,8
5924,18
5925,11
5926,5
5926,8
5926,14
5927,5
5927,8
5927,12
5927,14
5928,8
5929,5
5929,14
5930,8
5930,16
5931,5
5931,8
5932,7
5933,8
5934,1
5935,1
5935,8
5935,16
5936,8
5937,8
5938,5
5938,6
5938,13
5938,16
5939,2
5939,15
5940,5
5941,5
5941,8
5941,12
5941,14
5942,5
5943,5
5943,14
5944,1
5944,8
5944,15
5944,16
5945,5
5945,8
5946,8
5947,8
5948,8
5949,16
5950,5
5950,8
5951,8
5952,2
5952,9
5953,8
5953,17
5954,6
5954,8
5955,8
5956,6
5956,8
5957,5
5957,14
5958,3
5958,4
5958,5
5959,6
5959,8
5959,16
5960,8
5960,16
5961,1
5961,16
5962,8
5962,16
5963,8
5964,1
5964,5
5965,1
5965,17
5966,10
5966,13
5967,2
5968,5
5968,6
5968,8
5969,5
5969,8
5969,14
5970,5
5970,8
5970,14
5971,3
5971,4
5971,8
5971,9
5972,5
5973,6
5973,16
5974,2
5974,9
5975,8
5975,14
5975,17
5976,6
5977,5
5978,16
5979,11
5979,15
5980,11
5980,13
5980,16
5981,11
5981,15
5982,8
5983,15
5984,8
5984,14
5985,1
5985,8
5985,14
5986,8
5987,5
5987,6
5987,8
5988,8
5989,6
5989,8
5990,4
5990,5
5990,9
5991,5
5991,6
5991,8
5991,12
5992,8
5992,14
5993,8
5994,8
5994,14
5995,8
5995,17
5996,6
5996,8
5997,5
5998,11
5998,16
5999,1
5999,2
5999,3
5999,9
5999,15
6000,11
6000,16
6001,5
6001,8
6002,8
6003,5
6003,6
6003,8
6003,16
6004,8
6005,5
6005,7
6006,5
6006,14
6007,5
6008,8
6009,6
6009,8
6009,16
6010,1
6010,5
6010,8
6011,6
6011,8
6012,5
6012,14
6013,1
6013,5
6014,1
6014,5
6015,5
6016,1
6016,2
6016,6
6016,8
6016,16
6017,5
6017,8
6017,14
6017,17
6018,8
6019,16
6020,5
6020,8
6021,6
6021,8
6021,13
6021,16
6022,8
6023,5
6023,6
6023,8
6023,14
6024,5
6024,14
6025,5
6026,6
6026,8
6027,8
6027,14
6028,2
6028,12
6029,5
6029,12
6030,5
6030,12
6031,8
6031,14
6032,5
6032,14
6033,5
6034,5
6034,12
6035,6
6035,8
6035,14
6036,5
6036,14
6037,5
6037,8
6037,14
6038,5
6038,14
6039,5
6039,14
6040,11
6040,16
6041,8
6042,7
6043,7
6044,11
6044,16
6045,1
6045,6
6045,8
6046,8
6047,8
6047,10
6047,13
6048,8
6049,8
6050,4
6050,5
6051,1
6051,6
6051,8
6052,4
6052,5
6053,8
6053,12
6054,4
6054,13
6055,8
6056,5
6056,6
6056,8
6057,1
6057,6
6057,8
6058,11
6058,16
6059,1
6059,16
6060,5
6060,14
6061,8
6061,17
6062,7
6063,8
6063,11
6064,8
6064,10
6065,5
6066,13
6066,16
6067,5
6067,6
6068,16
6068,18
6069,5
6070,8
6071,5
6071,6
6072,8
6072,16
6073,6
6073,8
6074,13
6074,15
6074,16
6075,8
6076,8
6076,15
6077,6
6077,8
6077,13
6078,1
6078,15
6078,16
6079,8
6080,1
6080,2
6081,5
6081,6
6082,14
6082,18
6083,6
6083,13
6084,5
6084,8
6085,5
6085,8
6086,6
6086,8
6086,16
6087,5
6087,8
6087,14
6088,5
6088,15
6089,5
6089,6
6090,5
6091,5
6092,5
6092,8
6093,3
6093,4
6093,9
6094,5
6094,15
6095,1
6096,8
6097,11
6098,5
6099,1
6099,15
6100,5
6100,14
6101,8
6101,13
6101,16
6102,5
6103,8
6103,17
6104,5
6105,8
6106,2
6107,8
6107,17
6108,8
6109,8
6109,14
6110,5
6110,11
6110,13
6111,2
6111,14
6112,5
6113,8
6114,8
6115,8
6116,2
6116,5
6116,12
6117,5
6117,8
6117,17
6118,8
6119,5
6120,8
6120,9
6120,11
6120,15
6120,16
6121,8
6122,5
6122,7
6123,7
6124,5
6125,5
6125,7
6125,12
6126,8
6127,8
6128,5
6128,8
6129,8
6130,1
6131,5
6131,8
6132,6
6132,11
6132,13
6132,16
6133,8
6134,5
6134,12
6135,13
6135,16
6136,8
6136,14
6137,1
6137,2
6137,9
6137,14
6138,1
6138,16
6139,5
6139,8
6140,11
6140,13
6140,16
6141,5
6142,11
6142,15
6143,5
6143,6
6144,8
6144,12
6145,11
6145,16
6146,8
6147,8
6147,10
6148,8
6148,11
6148,16
6149,1
6149,17
6150,8
6150,16
6151,8
6152,15
6153,5
6153,15
6154,5
6154,14
6155,5
6155,14
6156,1
6156,2
6156,5
6157,1
6157,6
6158,3
6158,4
6159,8
6159,14
6160,7
6160,12
6161,8
6162,2
6162,8
6163,14
6163,16
6164,8
6165,8
6165,14
6166,5
6167,5
6168,1
6168,2
6168,16
6169,2
6169,4
6170,2
6170,4
6170,8
6171,5
6171,8
6171,14
6172,5
6173,2
6173,4
6174,6
6174,16
6175,16
6176,1
6176,8
6177,1
6178,8
6178,14
6179,1
6179,8
6180,6
6180,8
6181,8
6181,17
6182,5
6183,5
6183,12
6183,14
6184,8
6184,15
6185,1
6185,6
6185,8
6185,16
6186,1
6186,8
6186,17
6187,6
6187,8
6187,16
6188,5
6189,8
6189,16
6190,5
6190,8
6191,5
6191,8
6192,14
6193,5
6193,8
6193,16
6194,8
6194,14
6195,7
6196,1
6196,6
6196,8
6196,16
6197,8
6197,13
6198,6
6198,8
6199,5
6200,5
6200,8
6201,8
6201,14
6202,5
6202,8
6202,14
6203,5
6204,5
6205,5
6205,8
6206,8
6207,8
6208,11
6208,15
6209,1
6209,5
6210,1
6210,5
6211,8
6212,5
6213,1
6213,8
6213,16
6214,6
6214,8
6214,13
6214,16
6215,8
6216,8
6217,8
6218,5
6218,8
6218,14
6219,1
6219,8
6219,16
6220,8
6220,11
6220,16
6221,5
6221,8
6221,13
6222,8
6223,5
6223,6
6223,8
6224,8
6225,8
6226,8
6227,8
6227,12
6228,5
6228,14
6228,16
6229,8
6230,8
6231,8
6231,12
6232,2
6232,4
6232,8
6233,5
6233,14
6234,8
6234,13
6235,8
6235,17
6236,8
6237,8
6238,5
6238,8
6238,14
6239,2
6239,4
6239,15
6240,1
6240,6
6240,8
6241,5
6241,8
6241,14
6242,11
6242,13
6242,16
6243,11
6243,13
6244,8
6245,5
6245,8
6245,12
6245,14
6246,8
6247,8
6247,14
6248,8
6249,5
6250,8
6250,11
6250,15
6250,16
6251,3
6251,4
6252,5
6252,14
6253,5
6254,5
6254,14
6255,8
6256,11
6256,13
6256,16
6257,7
6257,8
6258,8
6258,14
6259,4
6259,18
6260,8
6261,1
6261,14
6262,5
6262,8
6263,8
6263,16
6263,17
6264,1
6264,8
6264,15
6264,16
6265,5
6266,5
6266,8
6266,14
6267,8
6267,16
6268,5
6268,8
6268,14
6269,7
6270,8
6270,9
6271,5
6271,8
6271,14
6272,8
6273,8
6273,10
6273,13
6273,14
6274,6
6274,16
6275,8
6275,14
6276,1
6276,2
6276,8
6277,8
6278,7
6279,6
6279,8
6280,1
6280,6
6280,8
6280,16
6281,8
6281,16
6282,8
6282,14
6283,1
6283,3
6283,15
6283,16
6284,5
6284,7
6285,8
6286,5
6286,6
6286,8
6287,5
6288,6
6288,8
6289,7
6289,19
6290,11
6291,6
6291,8
6292,8
6293,8
6293,14
6294,1
6294,2
6294,15
6295,5
6296,5
6296,12
6297,2
6297,4
6297,5
6297,13
6298,5
6298,6
6299,7
6300,1
6300,5
6300,6
6301,8
6301,16
6302,15
6303,13
6303,15
6304,5
6304,11
6304,15
6304,16
6305,8
6305,15
6306,7
6307,8
6308,5
6308,6
6308,14
6309,5
6309,8
6310,5
6310,8
6311,2
6311,8
6312,5
6313,5
6314,5
6314,6
6315,5
6316,2
6316,4
6316,5
6316,9
6316,12
6317,1
6317,2
6317,5
6317,8
6318,5
6318,14
6319,5
6319,8
6320,5
6321,8
6322,6
6322,16
6323,6
6323,11
6323,13
6323,16
6324,5
6324,8
6325,7
6326,6
6326,8
6326,16
6327,7
6328,8
6328,14
6328,17
6329,8
6330,6
6330,8
6331,7
6332,4
6332,5
6332,14
6333,1
6333,2
6333,15
6333,16
6334,8
6335,6
6335,8
6335,16
6336,8
6337,6
6337,8
6337,16
6338,4
6338,5
6339,5
6339,8
6340,7
6340,12
6341,8
6342,5
6342,8
6342,14
6343,8
6343,14
6344,5
6344,8
6344,14
6345,5
6345,8
6345,12
6346,12
6347,8
6347,12
6348,12
6349,8
6349,12
6350,1
6350,2
6350,3
6350,4
6350,9
6350,15
6351,8
6352,8
6353,5
6353,12
6354,8
6355,12
6356,18
6357,5
6357,12
6357,14
6358,5
6358,12
6358,14
6365,1
6365,2
6365,15
6365,16
6365,19
6366,11
6366,13
6367,5
6367,14
6368,7
6369,5
6370,5
6370,8
6370,14
6371,3
6371,4
6373,5
6373,8
6373,9
6373,14
6374,5
6375,7
6376,5
6376,8
6377,2
6377,3
6377,4
6377,5
6378,1
6378,6
6379,11
6379,16
6380,7
6381,8
6382,8
6383,1
6383,6
6383,16
6384,6
6384,8
6384,14
6385,8
6386,18
6387,1
6387,5
6387,6
6387,16
6388,8
6388,17
6390,12
6391,4
6391,5
6392,2
6392,8
6392,18
6393,8
6394,18
6395,1
6395,8
6395,11
6395,15
6395,16
6396,11
6396,16
6397,5
6398,1
6398,2
6400,7
6401,2
6401,14
6401,17
6401,18
6402,5
6403,8
6404,5
6404,14
6405,2
6405,4
6406,11
6407,5
6407,14
6408,5
6408,7
6409,18
6410,5
6411,5
6412,5
6412,18
6413,5
6413,18
6414,3
6414,4
6414,12
6415,5
6415,8
6416,8
6416,17
6417,1
6419,8
6420,18
6421,1
6421,8
6421,14
6421,18
6422,8
6422,17
6422,18
6423,5
6424,5
6424,6
6424,13
6424,14
6425,5
6426,18
6427,4
6427,8
6428,5
6428,17
6428,18
6429,18
6430,7
6430,12
6431,8
6431,17
6432,5
6433,7
6434,17
6435,8
6435,17
6436,8
6437,16
6437,17
6438,8
6438,17
6439,8
6439,17
6440,8
6440,16
6441,17
6442,5
6442,14
6443,2
6443,14
6443,18
6445,8
6445,14
6446,1
6446,2
6446,8
6446,14
6447,17
6448,1
6448,2
6448,8
6449,8
6450,8
6450,17
6451,5
6451,6
6452,8
6453,7
6454,8
6455,5
6455,18
6456,6
6456,8
6456,16
6457,1
6457,8
6457,17
6458,2
6458,8
6458,17
6459,8
6459,17
6460,8
6461,8
6461,18
6462,18
6463,7
6464,4
6464,5
6465,8
6466,8
6466,14
6467,6
6467,8
6468,6
6468,8
6468,14
6469,18
6470,18
6471,16
6472,14
6473,8
6473,16
6474,8
6475,5
6476,13
6476,16
6477,8
6478,5
6478,18
6479,5
6479,15
6480,5
6480,12
6481,5
6481,8
6482,5
6483,12
6483,14
6484,1
6484,6
6484,8
6485,2
6485,3
6485,4
6485,5
6486,5
6486,6
6486,8
6486,16
6487,8
6487,14
6488,5
6488,14
6489,5
6490,8
6491,2
6491,8
6491,16
6492,6
6492,8
6493,5
6493,8
6493,14
6494,8
6495,6
6495,16
6496,8
6497,8
6497,17
6498,17
6499,8
6500,11
6501,5
6501,14
6502,1
6502,11
6502,15
6503,1
6503,2
6503,5
6503,6
6503,16
6504,6
6505,5
6505,11
6506,1
6506,16
6507,5
6507,14
6508,16
6509,8
6509,14
6510,8
6510,14
6511,8
6512,2
6513,5
6513,8
6513,14
6514,11
6515,6
6515,10
6516,8
6517,8
6518,1
6518,17
6519,5
6520,2
6520,8
6521,5
6522,5
6523,5
6523,14
6524,5
6524,8
6525,8
6526,8
6527,2
6527,14
6528,5
6529,5
6530,8
6530,11
6530,13
6530,16
6531,6
6531,8
6531,13
6532,5
6533,5
6534,1
6534,2
6534,15
6535,5
6536,2
6536,3
6536,4
6536,9
6537,1
6537,2
6537,15
6538,8
6538,13
6538,16
6539,1
6539,2
6539,5
6539,9
6540,8
6541,1
6541,9
6541,15
6542,5
6542,8
6542,17
6543,8
6544,5
6544,8
6544,14
6545,8
6545,14
6546,5
6546,8
6547,8
6547,9
6548,1
6548,5
6548,6
6548,16
6549,5
6549,8
6549,14
6550,1
6550,5
6550,16
6551,5
6551,14
6552,6
6552,8
6552,16
6553,8
6554,5
6554,12
6555,6
6555,8
6555,16
6556,14
6557,2
6557,4
6557,5
6557,8
6558,5
6558,8
6559,4
6559,5
6560,1
6560,5
6561,5
6561,17
6562,5
6562,8
6563,5
6563,8
6564,1
6564,2
6564,5
6564,14
6564,16
6565,8
6566,1
6566,2
6566,4
6567,5
6567,6
6567,8
6567,17
6568,5
6568,12
6569,5
6570,5
6570,8
6571,8
6572,5
6572,6
6573,5
6573,8
6574,1
6574,15
6574,16
6575,1
6575,8
6576,1
6576,16
6577,1
6577,8
6578,5
6579,5
6580,5
6580,14
6581,5
6581,8
6581,13
6582,1
6582,5
6582,6
6582,16
6583,1
6583,15
6584,2
6584,5
6584,6
6584,16
6585,1
6585,6
6585,8
6586,5
6587,5
6587,6
6587,14
6588,14
6588,16
6589,5
6589,8
6590,5
6590,12
6590,14
6591,8
6592,8
6593,4
6593,5
6593,9
6594,8
6595,1
6595,16
6596,5
6596,8
6596,14
6597,1
6597,15
6598,7
6599,8
6600,5
6601,5
6602,5
6602,11
6603,6
6603,8
6603,10
6604,5
6605,8
6606,8
6607,8
6608,5
6608,8
6609,8
6610,6
6610,16
6611,8
6612,7
6613,8
6614,5
6614,6
6615,1
6615,11
6615,16
6616,1
6616,5
6617,18
6618,1
6618,5
6619,5
6620,5
6620,8
6621,7
6622,8
6623,5
6623,14
6624,1
6624,2
6624,4
6624,9
6625,2
6625,4
6625,5
6626,5
6626,8
6626,14
6627,5
6627,8
6628,5
6629,6
6629,11
6629,13
6629,16
6630,2
6630,8
6631,11
6631,15
6631,16
6632,11
6633,8
6634,8
6634,14
6635,8
6635,14
6636,5
6636,14
6637,1
6637,8
6638,5
6638,14
6639,8
6639,16
6640,8
6641,8
6642,1
6642,6
6643,8
6644,8
6644,14
6645,1
6645,2
6645,8
6645,15
6646,8
6647,8
6648,8
6648,12
6648,14
6649,8
6650,5
6650,8
6651,6
6651,8
6652,18
6653,11
6653,16
6654,2
6654,15
6655,15
6656,11
6656,15
6657,15
6658,5
6658,14
6659,5
6659,11
6659,15
6660,8
6660,9
6660,12
6660,14
6661,7
6662,5
6662,6
6663,5
6663,6
6664,1
6664,2
6665,11
6665,14
6666,5
6666,8
6666,9
6667,7
6668,8
6668,14
6669,8
6670,5
6671,8
